2	01/09/2020	POZ
8	01/09/2020	NEG
12	02/09/2020	NEG
18	03/09/2020	NEG
1	04/09/2020	POZ
39	04/09/2020	NEG
25	07/09/2020	NEG
5	07/09/2020	POZ
13	08/09/2020	NEG
2	08/09/2020	POZ
1	09/09/2020	POZ
50	09/09/2020	NEG
3	10/09/2020	POZ
38	10/09/2020	NEG
4	11/09/2020	POZ
45	11/09/2020	NEG
10	14/09/2020	POZ
3	14/09/2020	NEG
17	15/09/2020	POZ
53	15/09/2020	NEG
38	16/09/2020	NEG
7	16/09/2020	POZ
63	17/09/2020	NEG
7	17/09/2020	POZ
2	18/09/2020	POZ
37	18/09/2020	NEG
49	21/09/2020	NEG
7	21/09/2020	POZ
37	22/09/2020	NEG
5	22/09/2020	POZ
19	23/09/2020	POZ
35	23/09/2020	NEG
18	24/09/2020	POZ
25	24/09/2020	NEG
16	25/09/2020	POZ
39	25/09/2020	NEG
15	29/09/2020	POZ
47	29/09/2020	NEG
20	30/09/2020	POZ
56	30/09/2020	NEG
5	01/10/2020	POZ
55	01/10/2020	NEG
15	02/10/2020	POZ
42	02/10/2020	NEG
24	05/10/2020	POZ
48	05/10/2020	NEG
16	06/10/2020	POZ
61	06/10/2020	NEG
24	07/10/2020	POZ
45	07/10/2020	NEG
35	08/10/2020	POZ
79	08/10/2020	NEG
33	09/10/2020	POZ
65	09/10/2020	NEG
35	12/10/2020	POZ
70	12/10/2020	NEG
48	13/10/2020	POZ
62	13/10/2020	NEG
39	14/10/2020	POZ
83	14/10/2020	NEG
37	15/10/2020	POZ
71	15/10/2020	NEG
38	16/10/2020	POZ
95	16/10/2020	NEG
47	19/10/2020	POZ
84	19/10/2020	NEG
115	20/10/2020	NEG
59	20/10/2020	POZ
63	21/10/2020	POZ
88	21/10/2020	NEG
53	22/10/2020	POZ
84	22/10/2020	NEG
20	23/10/2020	POZ
56	23/10/2020	NEG
60	26/10/2020	POZ
92	26/10/2020	NEG
53	27/10/2020	POZ
60	27/10/2020	NEG
17	28/10/2020	POZ
35	28/10/2020	NEG
62	29/10/2020	POZ
75	29/10/2020	NEG
41	30/10/2020	POZ
98	30/10/2020	NEG
1	01/11/2020	POZ
102	02/11/2020	NEG
43	02/11/2020	POZ
100	03/11/2020	NEG
35	03/11/2020	POZ
49	04/11/2020	POZ
80	04/11/2020	NEG
58	05/11/2020	POZ
62	05/11/2020	NEG
67	06/11/2020	POZ
86	06/11/2020	NEG
38	09/11/2020	POZ
77	09/11/2020	NEG
38	10/11/2020	POZ
58	10/11/2020	NEG
39	11/11/2020	POZ
82	11/11/2020	NEG
31	12/11/2020	POZ
59	12/11/2020	NEG
25	13/11/2020	POZ
45	13/11/2020	NEG
34	16/11/2020	POZ
59	16/11/2020	NEG
33	18/11/2020	POZ
50	18/11/2020	NEG
15	19/11/2020	NEG
22	19/11/2020	POZ
23	20/11/2020	POZ
32	20/11/2020	NEG
24	23/11/2020	POZ
47	23/11/2020	NEG
16	24/11/2020	POZ
30	24/11/2020	NEG
34	25/11/2020	NEG
6	25/11/2020	POZ
13	26/11/2020	POZ
37	26/11/2020	NEG
12	27/11/2020	POZ
35	27/11/2020	NEG
57	30/11/2020	NEG
8	30/11/2020	POZ
24	01/12/2020	POZ
33	01/12/2020	NEG
10	02/12/2020	POZ
25	02/12/2020	NEG
10	03/12/2020	POZ
15	03/12/2020	NEG
11	04/12/2020	POZ
31	04/12/2020	NEG
24	07/12/2020	POZ
37	07/12/2020	NEG
18	08/12/2020	POZ
40	08/12/2020	NEG
11	09/12/2020	POZ
27	09/12/2020	NEG
12	10/12/2020	POZ
20	10/12/2020	NEG
17	11/12/2020	POZ
42	11/12/2020	NEG
26	14/12/2020	POZ
49	14/12/2020	NEG
31	15/12/2020	POZ
42	15/12/2020	NEG
28	16/12/2020	POZ
32	16/12/2020	NEG
25	17/12/2020	POZ
36	17/12/2020	NEG
31	18/12/2020	POZ
53	18/12/2020	NEG
28	21/12/2020	POZ
49	21/12/2020	NEG
31	22/12/2020	POZ
37	22/12/2020	NEG
15	23/12/2020	NEG
16	23/12/2020	POZ
33	28/12/2020	POZ
57	28/12/2020	NEG
26	29/12/2020	POZ
52	29/12/2020	NEG
