1	03/09/2020	POZ
6	07/09/2020	POZ
14	09/09/2020	POZ
2	10/09/2020	POZ
9	11/09/2020	POZ
6	14/09/2020	POZ
14	15/09/2020	POZ
2	16/09/2020	POZ
7	17/09/2020	POZ
4	18/09/2020	POZ
5	21/09/2020	POZ
2	22/09/2020	POZ
12	23/09/2020	POZ
15	24/09/2020	POZ
6	25/09/2020	POZ
14	29/09/2020	POZ
15	30/09/2020	POZ
2	01/10/2020	POZ
18	02/10/2020	POZ
25	05/10/2020	POZ
24	06/10/2020	POZ
23	07/10/2020	POZ
21	08/10/2020	POZ
33	09/10/2020	POZ
26	12/10/2020	POZ
31	13/10/2020	POZ
28	14/10/2020	POZ
26	15/10/2020	POZ
39	16/10/2020	POZ
55	19/10/2020	POZ
41	20/10/2020	POZ
44	21/10/2020	POZ
45	22/10/2020	POZ
13	23/10/2020	POZ
41	26/10/2020	POZ
27	27/10/2020	POZ
7	28/10/2020	POZ
33	29/10/2020	POZ
27	30/10/2020	POZ
32	02/11/2020	POZ
38	03/11/2020	POZ
49	04/11/2020	POZ
41	05/11/2020	POZ
39	06/11/2020	POZ
30	09/11/2020	POZ
31	10/11/2020	POZ
20	11/11/2020	POZ
28	12/11/2020	POZ
22	13/11/2020	POZ
40	16/11/2020	POZ
29	18/11/2020	POZ
22	19/11/2020	POZ
18	20/11/2020	POZ
20	23/11/2020	POZ
14	24/11/2020	POZ
7	25/11/2020	POZ
7	26/11/2020	POZ
11	27/11/2020	POZ
9	30/11/2020	POZ
16	01/12/2020	POZ
10	02/12/2020	POZ
11	03/12/2020	POZ
7	04/12/2020	POZ
14	07/12/2020	POZ
15	08/12/2020	POZ
11	09/12/2020	POZ
14	10/12/2020	POZ
16	11/12/2020	POZ
9	14/12/2020	POZ
24	15/12/2020	POZ
24	16/12/2020	POZ
20	17/12/2020	POZ
17	18/12/2020	POZ
1	19/12/2020	POZ
29	21/12/2020	POZ
24	22/12/2020	POZ
20	23/12/2020	POZ
19	28/12/2020	POZ
19	29/12/2020	POZ
